1403554729723,11411,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90398,11400
1403554728722,12438,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90400,12268
1403554727717,13453,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90391,13277
1403554730723,11018,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90378,10984
1403554731719,11145,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90393,11115
1403554741141,7427,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90377,6186
1403554741164,7703,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90370,7586
1403554741174,8003,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90377,6154
1403554741745,7473,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90369,6697
1403554742870,6459,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90384,5073
1403554748573,5895,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90378,5847
1403554748872,5647,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90384,5435
1403554749181,5342,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90377,5130
1403554749223,5320,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90405,5139
1403554749333,5305,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90405,5160
1403554754473,3287,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90392,3264
1403554754528,3286,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90426,3090
1403554754524,3305,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90377,3260
1403554754548,3308,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90406,3114
1403554754644,3254,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90385,3223
1403554757764,4536,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90377,4469
1403554757832,4484,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90377,4470
1403554757817,4522,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90370,4511
1403554757901,4458,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90377,4422
1403554757859,4509,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90385,4236
1403554762323,2943,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90393,2878
1403554762345,2932,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90385,2877
1403554762374,2948,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90392,2880
1403554762306,3026,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90385,2752
1403554762365,2974,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90370,2916
1403554765274,2778,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90370,2723
1403554765284,2835,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90378,2781
1403554765329,2849,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90378,2812
1403554765348,2859,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90399,2677
1403554765341,2872,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90370,2796
1403554768054,2746,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90377,2633
1403554768121,2859,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90392,2811
1403554768209,2819,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90386,2774
1403554768180,2867,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90398,2850
1403554768222,2866,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90378,2827
1403554770808,2665,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90385,2544
1403554770987,2578,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90378,2559
1403554771036,2590,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90392,2562
1403554771055,2587,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90406,2441
1403554771095,2672,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90378,2635
1403554773475,3266,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90392,3250
1403554773644,3225,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90399,3208
1403554773627,3285,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90370,3250
1403554773567,3353,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90378,3267
1403554773769,3204,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90391,3069
1403554776742,2443,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90398,2427
1403554776870,2453,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90405,2435
1403554776974,2401,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90405,2269
1403554776913,2587,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90378,2522
1403554776921,2681,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90370,2585
1403554779193,2172,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90385,2146
1403554779331,2289,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90399,2262
1403554779383,2287,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90399,2258
1403554779507,2453,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90370,2393
1403554779610,2464,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90386,2423
1403554781625,2213,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90399,2197
1403554781370,2490,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90386,2440
1403554781675,2196,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90406,2164
1403554781965,2175,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90378,2157
1403554782079,2217,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90397,2201
1403554783875,3558,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90385,3400
1403554783866,3577,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90393,3411
1403554783843,3625,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90377,3604
1403554784144,3427,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90391,3285
1403554784303,3332,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90399,3317
1403554787435,2384,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90399,2216
1403554787444,2404,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90393,2355
1403554787470,2378,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90411,2221
1403554787573,2351,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90406,2316
1403554787637,2320,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90385,2207
1403554789849,2911,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90377,2754
1403554789849,2944,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90392,2756
1403554789927,2939,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90391,2772
1403554789967,3059,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90406,2926
1403554789822,3214,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90392,3079
1403554792762,1896,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90377,1880
1403554792795,1893,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90434,1866
1403554792867,2069,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90446,2054
1403554793028,1995,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90399,1979
1403554793037,2039,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90392,2021
1403554794659,1861,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90400,1845
1403554794689,1838,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90378,1806
1403554794952,1720,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90398,1680
1403554795024,1686,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90391,1548
1403554795086,1683,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90398,1668
1403554796522,1833,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90377,1711
1403554796529,1877,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90378,1836
1403554796674,1822,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90399,1806
1403554796711,1802,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90392,1659
1403554796771,1757,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90392,1742
1403554798363,1473,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90378,1413
1403554798415,1447,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90378,1419
1403554798536,1396,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90398,1379
1403554798505,1495,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90377,1433
1403554798521,1509,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90370,1450
1403554799841,1968,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90384,1770
1403554799867,1958,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90377,1749
1403554799937,1941,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90406,1745
1403554800035,1898,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90406,1702
1403554800004,1953,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90392,1910
1403554801883,2124,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90398,1965
1403554801938,2138,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90413,1982
1403554801831,2314,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90370,2229
1403554801962,2211,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90391,2148
1403554801814,2491,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90385,2053
1403554804012,1983,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90399,1967
1403554804081,2313,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90378,2272
1403554804178,2340,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90405,2196
1403554804150,2418,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90377,2348
1403554804310,2340,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90385,2303
1403554806000,1699,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90398,1673
1403554806400,1762,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90399,1734
1403554806523,1765,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90413,1620
1403554806573,1737,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90377,1703
1403554806655,1940,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-2,bin,true,90370,1906
1403554807704,1995,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-3,bin,true,90405,1968
1403554808293,1568,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-5,bin,true,90392,1553
1403554808167,1751,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-1,bin,true,90405,1603
1403554808315,1613,http://webgephi.cz/rest/v1/users/admin/graphs/18/svg,200,OK,Thread Group 1-4,bin,true,90378,1568
